Title,Tag,Title_and_tag,Link,Category,Author,Image
Man's Search for Meaning,"horrible, well, bigoted, unimaginable, repetitive, sad, happy, weak, strong, pessimistic,","Man's Search for Meaning horrible, well, bigoted, unimaginable, repetitive, sad, happy, weak, strong, pessimistic,",https://www.amazon.com/Mans-Search-Meaning-Viktor-Frankl/dp/0807014273/ref=sr_1_28?qid=1639357431&s=books&sr=1-28,Religion & Spirituality,"Viktor E. Frankl, ",https://m.media-amazon.com/images/I/81QtGH9r1lL._AC_UY218_.jpg
Harry Potter Books 1-7 Special Edition Boxed Set,"good, cheap, young, long, returnable, new, flawed, incomplete, beautiful, sturdy,","Harry Potter Books 1-7 Special Edition Boxed Set good, cheap, young, long, returnable, new, flawed, incomplete, beautiful, sturdy,",https://www.amazon.com/Harry-Potter-Books-Special-Boxed/dp/1338218395/ref=sr_1_29?qid=1639357431&s=books&sr=1-29,Religion & Spirituality,"J. K. Rowling, ",https://m.media-amazon.com/images/I/91G1NW+EMlL._AC_UY218_.jpg
Badass Affirmations: The Wit and Wisdom of Wild Women (Gift idea for women),"powerful, famous, small, sure, short, simplistic, strong, average, appropriate, interested,","Badass Affirmations: The Wit and Wisdom of Wild Women (Gift idea for women) powerful, famous, small, sure, short, simplistic, strong, average, appropriate, interested,",https://www.amazon.com/Badass-Affirmations-Wisdom-Wild-Women/dp/1633537528/ref=sr_1_30?qid=1639357431&s=books&sr=1-30,Religion & Spirituality,"Becca Anderson, ",https://m.media-amazon.com/images/I/61bIx1-VWRL._AC_UY218_.jpg
Llewellyn's 2022 Witches' Calendar,"past, hard, worth, ugly, single, previous, gorgeous, uglier, 3rd, blasphemy,","Llewellyn's 2022 Witches' Calendar past, hard, worth, ugly, single, previous, gorgeous, uglier, 3rd, blasphemy,",https://www.amazon.com/Llewellyns-2022-Witches-Calendar-Llewellyn/dp/0738760536/ref=sr_1_31?qid=1639357431&s=books&sr=1-31,Religion & Spirituality,"Llewellyn, ",https://m.media-amazon.com/images/I/A1aO5wmvECL._AC_UY218_.jpg
3-Minute Devotions for Men: 180 Encouraging Readings,"good, sound, nice, strong, difficult, impossible, large, heavy, devetional, small,","3-Minute Devotions for Men: 180 Encouraging Readings good, sound, nice, strong, difficult, impossible, large, heavy, devetional, small,",https://www.amazon.com/3-Minute-Devotions-Men-Encouraging-Readings/dp/1683222504/ref=sr_1_32?qid=1639357431&s=books&sr=1-32,Religion & Spirituality,"Compiled by Barbour Staff, ",https://m.media-amazon.com/images/I/81wn+Y-r2VL._AC_UY218_.jpg
The Old Farmer's Almanac 2022 Trade Edition,"cold, weekly, daily, good, high, solid, entire, right, mild, average,","The Old Farmer's Almanac 2022 Trade Edition cold, weekly, daily, good, high, solid, entire, right, mild, average,",https://www.amazon.com/Old-Farmers-Almanac-2022/dp/1571988939/ref=sr_1_17?qid=1639357521&s=books&sr=1-17,Reference,"Old Farmer’s Almanac, ",https://m.media-amazon.com/images/I/91EKPBLw64L._AC_UY218_.jpg
The Driving Book: Everything New Drivers Need to Know but Don't Know to Ask,"slow, right, actual, left, ready, funny, easy, old, informative, cautionary,","The Driving Book: Everything New Drivers Need to Know but Don't Know to Ask slow, right, actual, left, ready, funny, easy, old, informative, cautionary,",https://www.amazon.com/Driving-Book-Everything-Drivers-Need/dp/0802738036/ref=sr_1_18?qid=1639357521&s=books&sr=1-18,Reference,"Karen Gravelle, ",https://m.media-amazon.com/images/I/81eFn+OLayL._AC_UY218_.jpg
"Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game)","invaluable, upper, great, excess, light, good, physical, awful, poor, safe,","Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game) invaluable, upper, great, excess, light, good, physical, awful, poor, safe,",https://www.amazon.com/Dungeons-Dragons-Dungeon-Rulebook-Roleplaying/dp/0786965622/ref=sr_1_19?qid=1639357521&s=books&sr=1-19,Reference,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/81ZmhRwdUjL._AC_UY218_.jpg
Rand McNally 2022 Large Scale Road Atlas,"small, main, profile, convenient, annoying, detailed, good, big, different, separate,","Rand McNally 2022 Large Scale Road Atlas small, main, profile, convenient, annoying, detailed, good, big, different, separate,",https://www.amazon.com/Rand-McNally-Large-Scale-Atlas/dp/0528023780/ref=sr_1_20?qid=1639357521&s=books&sr=1-20,Reference,"Rand McNally, ",https://m.media-amazon.com/images/I/71e4P30gNVL._AC_UY218_.jpg
Burn After Writing (Pink),"weird, multiple, realistic, old, burnable, embarrassing, normal, young, actual, kid,","Burn After Writing (Pink) weird, multiple, realistic, old, burnable, embarrassing, normal, young, actual, kid,",https://www.amazon.com/Burn-After-Writing-Sharon-Jones/dp/0593329910/ref=sr_1_21?qid=1639357521&s=books&sr=1-21,Reference,"Sharon Jones, ",https://m.media-amazon.com/images/I/612V9dt-NGS._AC_UY218_.jpg
"Dungeons & Dragons Monster Manual (Core Rulebook, D&D Roleplaying Game)","dark, inner, materialistic, young, violent, important, spiritual, excellent, unusable, gorgeous,","Dungeons & Dragons Monster Manual (Core Rulebook, D&D Roleplaying Game) dark, inner, materialistic, young, violent, important, spiritual, excellent, unusable, gorgeous,",https://www.amazon.com/Dungeons-Dragons-Monster-Rulebook-Roleplaying/dp/0786965614/ref=sr_1_22?qid=1639357521&s=books&sr=1-22,Reference,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/91gMrGrsZ5L._AC_UY218_.jpg
"The Alchemist, 25th Anniversary: A Fable About Following Your Dream","bad, ok, little, actual, great, ridiculous, good, overwhelming, positive, average,","The Alchemist, 25th Anniversary: A Fable About Following Your Dream bad, ok, little, actual, great, ridiculous, good, overwhelming, positive, average,",https://www.amazon.com/Alchemist-Paulo-Coelho/dp/0062315005/ref=sr_1_23?qid=1639357521&s=books&sr=1-23,Reference,"Paulo Coelho, ",https://m.media-amazon.com/images/I/51kcX5PpaZL._AC_UY218_.jpg
The Totally Awesome Book of Useless Information,"young, bad, embarrassed, cool, factual, half, accurate, white, okay, common,","The Totally Awesome Book of Useless Information young, bad, embarrassed, cool, factual, half, accurate, white, okay, common,",https://www.amazon.com/Totally-Awesome-Book-Useless-Information/dp/0399159258/ref=sr_1_24?qid=1639357521&s=books&sr=1-24,Reference,"Noel Botham, Travis Nichols, ",https://m.media-amazon.com/images/I/81nJ9mIfPHL._AC_UY218_.jpg
The Book of Hope: A Survival Guide for Trying Times (Global Icons Series),"scientific, objective, great, previous, repetitive, boring, excited, hot, crazy, political,","The Book of Hope: A Survival Guide for Trying Times (Global Icons Series) scientific, objective, great, previous, repetitive, boring, excited, hot, crazy, political,",https://www.amazon.com/Book-Hope-Survival-Trying-Global/dp/1250784093/ref=sr_1_25?qid=1639357521&s=books&sr=1-25,Reference,"Jane Goodall, ",https://m.media-amazon.com/images/I/81yPC1ukIaL._AC_UY218_.jpg
Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up,"pretty, little, new, glorious, wonderful, considerable, lucky, sharp, early, different,","Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up pretty, little, new, glorious, wonderful, considerable, lucky, sharp, early, different,",https://www.amazon.com/Encyclopedia-Prehistorica-Dinosaurs-Definitive-Pop-Up/dp/0763622281/ref=sr_1_26?qid=1639357521&s=books&sr=1-26,Reference,"Matthew Reinhart, Robert Sabuda, ",https://m.media-amazon.com/images/I/81MgH9RICyL._AC_UY218_.jpg
The Book with No Pictures,"stupid, old, new, fun, 3yo, funny, non, existing, possible, inappropriate,","The Book with No Pictures stupid, old, new, fun, 3yo, funny, non, existing, possible, inappropriate,",https://www.amazon.com/Book-No-Pictures-B-Novak/dp/0803741715/ref=sr_1_27?qid=1639357521&s=books&sr=1-27,Reference,"B. J. Novak, ",https://m.media-amazon.com/images/I/51N3aBWzwdL._AC_UY218_.jpg
The Baseball 100,"great, clever, able, deliberate, gimmicky, authoritative, nice, subjective, smiley, minor,","The Baseball 100 great, clever, able, deliberate, gimmicky, authoritative, nice, subjective, smiley, minor,",https://www.amazon.com/Baseball-100-Joe-Posnanski/dp/1982180587/ref=sr_1_29?qid=1639357521&s=books&sr=1-29,Reference,"Joe Posnanski, ",https://m.media-amazon.com/images/I/51dXcz2K8bL._AC_UY218_.jpg
My Encyclopedia of Very Important Things: For Little Learners Who Want to Know Everything (My Very Important Encyclopedias),"white, old, excited, beautiful, real, western, possible, human, sparse, organized,","My Encyclopedia of Very Important Things: For Little Learners Who Want to Know Everything (My Very Important Encyclopedias) white, old, excited, beautiful, real, western, possible, human, sparse, organized,",https://www.amazon.com/My-Encyclopedia-Very-Important-Things/dp/146544968X/ref=sr_1_30?qid=1639357521&s=books&sr=1-30,Reference,"DK, ",https://m.media-amazon.com/images/I/911AKT1byhL._AC_UY218_.jpg
Britannica All New Kids' Encyclopedia: What We Know & What We Don't,"short, well, appropriate, symptomatic, half, bad, misleading, biased, widespread, cuban,","Britannica All New Kids' Encyclopedia: What We Know & What We Don't short, well, appropriate, symptomatic, half, bad, misleading, biased, widespread, cuban,",https://www.amazon.com/Britannica-All-New-Kids-Encyclopedia/dp/1912920484/ref=sr_1_31?qid=1639357521&s=books&sr=1-31,Reference,"Britannica Group, Christopher Lloyd, ",https://m.media-amazon.com/images/I/81+daIlOGaL._AC_UY218_.jpg
The Essential New York Times Cookbook: The Recipes of Record,"wonderful, fantastic, wet, sure, big, excited, dirty, greasy, 2nd, cheap,","The Essential New York Times Cookbook: The Recipes of Record wonderful, fantastic, wet, sure, big, excited, dirty, greasy, 2nd, cheap,",https://www.amazon.com/Essential-New-York-Times-Cookbook/dp/1324002271/ref=sr_1_32?qid=1639357521&s=books&sr=1-32,Reference,"Amanda Hesser, ",https://m.media-amazon.com/images/I/51hW+d9yS+S._AC_UY218_.jpg
Sierra Club Wilderness Calendar 2022,"brittle, snapped, able, flexible,","Sierra Club Wilderness Calendar 2022 brittle, snapped, able, flexible,",https://www.amazon.com/Sierra-Club-Wilderness-Calendar-2022/dp/1578052319/ref=sr_1_18?qid=1639357638&s=books&sr=1-18,Calendars,"Sierra Club, ",https://m.media-amazon.com/images/I/81r1vOiQtbL._AC_UY218_.jpg
Friends: The Official Advent Calendar (2021 Edition),"terrible, new, improved, ok, cheap, overwhelming, plastic, toxic, impressive, disappointing,","Friends: The Official Advent Calendar (2021 Edition) terrible, new, improved, ok, cheap, overwhelming, plastic, toxic, impressive, disappointing,",https://www.amazon.com/Friends-Official-Advent-Calendar-2021/dp/1647224101/ref=sr_1_19?qid=1639357638&s=books&sr=1-19,Calendars,"Insight Editions, ",https://m.media-amazon.com/images/I/71O+5mPjVCS._AC_UY218_.jpg
Thomas Kinkade Studios 2022 Deluxe Wall Calendar,"hard, happy, impressed, beautiful, small, big, informed, grand,","Thomas Kinkade Studios 2022 Deluxe Wall Calendar hard, happy, impressed, beautiful, small, big, informed, grand,",https://www.amazon.com/Thomas-Kinkade-Studios-Deluxe-Calendar/dp/1524864242/ref=sr_1_20?qid=1639357638&s=books&sr=1-20,Calendars,"Thomas Kinkade, ",https://m.media-amazon.com/images/I/81fy5HYe9GL._AC_UY218_.jpg
Art Page-A-Day Gallery Calendar 2022: A Year of Masterpieces on Your Desk.,"double, small, visual, monthly, ugly, plastic, awkward, blank, useful,","Art Page-A-Day Gallery Calendar 2022: A Year of Masterpieces on Your Desk. double, small, visual, monthly, ugly, plastic, awkward, blank, useful,",https://www.amazon.com/Page-Day-Gallery-Calendar-2022/dp/1523512237/ref=sr_1_21?qid=1639357638&s=books&sr=1-21,Calendars,"Workman Calendars, ",https://m.media-amazon.com/images/I/81S8TpYtK5S._AC_UY218_.jpg
Disney: Storybook Collection Advent Calendar 2021,"big, classic, unhappy, individual, good, excited, bright, blue, upset, entire,","Disney: Storybook Collection Advent Calendar 2021 big, classic, unhappy, individual, good, excited, bright, blue, upset, entire,",https://www.amazon.com/Disney-Storybook-Collection-Advent-Calendar/dp/1801087253/ref=sr_1_22?qid=1639357638&s=books&sr=1-22,Calendars,"IglooBooks, ",https://m.media-amazon.com/images/I/81kRWIUa9MS._AC_UY218_.jpg
"2022 People of Walmart Boxed Calendar: 365 Days of Shop and Awe (Funny Daily Calendar, Desk Gift, White Elephant Gag Gift for Adults)","happy, guilty, usual, heavy, particular, true, past, unhappy, shiny, cheap,","2022 People of Walmart Boxed Calendar: 365 Days of Shop and Awe (Funny Daily Calendar, Desk Gift, White Elephant Gag Gift for Adults) happy, guilty, usual, heavy, particular, true, past, unhappy, shiny, cheap,",https://www.amazon.com/2022-People-Walmart-Boxed-Calendar/dp/1728231469/ref=sr_1_24?qid=1639357638&s=books&sr=1-24,Calendars,"Adam Kipple, ",https://m.media-amazon.com/images/I/71S5ulKLXOL._AC_UY218_.jpg
The Far Side® 2022 Wall Calendar,"poor, disappointing, dark, funny,","The Far Side® 2022 Wall Calendar poor, disappointing, dark, funny,",https://www.amazon.com/Far-Side%C2%AE-2022-Wall-Calendar/dp/1524868671/ref=sr_1_25?qid=1639357638&s=books&sr=1-25,Calendars,"Gary Larson, ",https://m.media-amazon.com/images/I/91OC387vIFL._AC_UY218_.jpg
Peanuts 2022 Day-to-Day Calendar,"new, daily, extra, famous, significant, disappointed, sure, disappointing,","Peanuts 2022 Day-to-Day Calendar new, daily, extra, famous, significant, disappointed, sure, disappointing,",https://www.amazon.com/Peanuts-2022-Day-Day-Calendar/dp/1524863785/ref=sr_1_26?qid=1639357638&s=books&sr=1-26,Calendars,"Peanuts Worldwide LLC, ",https://m.media-amazon.com/images/I/71NfPqKspIL._AC_UY218_.jpg
Mom's Family Wall Calendar 2022,"little, sturdy, thin, monthly, huge, able, awful, different, old, excited,","Mom's Family Wall Calendar 2022 little, sturdy, thin, monthly, huge, able, awful, different, old, excited,",https://www.amazon.com/Moms-Family-Wall-Calendar-2022/dp/1523508205/ref=sr_1_28?qid=1639357638&s=books&sr=1-28,Calendars,"Sandra Boynton, Workman Calendars, ",https://m.media-amazon.com/images/I/915x1fRo4ZS._AC_UY218_.jpg
Unspirational 2022 Day-to-Day Calendar: in case of emergency: panic,"funny, ok, nice, daily,","Unspirational 2022 Day-to-Day Calendar: in case of emergency: panic funny, ok, nice, daily,",https://www.amazon.com/Unspirational-2022-Day-Day-Calendar/dp/1524865907/ref=sr_1_29?qid=1639357638&s=books&sr=1-29,Calendars,"Elan Gale, ",https://m.media-amazon.com/images/I/61SuaDQ74BL._AC_UY218_.jpg
"Cat Page-A-Day Gallery Calendar 2022: A year of protraits that capture the independence, attitude, and grace of 365 felines.","ridiculous, previous, inexcusable, real, particular, excellent, professional, nice, lovely, high,","Cat Page-A-Day Gallery Calendar 2022: A year of protraits that capture the independence, attitude, and grace of 365 felines. ridiculous, previous, inexcusable, real, particular, excellent, professional, nice, lovely, high,",https://www.amazon.com/Page-Day-Gallery-Calendar-2022/dp/1523512857/ref=sr_1_30?qid=1639357638&s=books&sr=1-30,Calendars,"Workman Calendars, ",https://m.media-amazon.com/images/I/81ZM+GrjOTS._AC_UY218_.jpg
A 2022 Punny Day-to-Day Calendar by @rockdoodles: Seas the Day,"cute,","A 2022 Punny Day-to-Day Calendar by @rockdoodles: Seas the Day cute,",https://www.amazon.com/2022-Punny-Day-Calendar-rockdoodles/dp/1524863858/ref=sr_1_31?qid=1639357638&s=books&sr=1-31,Calendars,"rockdoodles, ",https://m.media-amazon.com/images/I/61FvOYDp3YL._AC_UY218_.jpg
The Twilight Saga White Collection,"romanian, able, new, vampire, short, clear, well, old, multiple, laughable,","The Twilight Saga White Collection romanian, able, new, vampire, short, clear, well, old, multiple, laughable,",https://www.amazon.com/Twilight-Saga-White-Collection/dp/0316243981/ref=sr_1_17?qid=1639357829&s=books&sr=1-17,Teen & Young Adult Books,"Stephenie Meyer, ",https://m.media-amazon.com/images/I/81B70r-zSCL._AC_UY218_.jpg
"Things To Do While You Poo On The Loo: Activity Book With Funny Facts, Bathroom Jokes, Poop Puzzles, Sudoku & Much More. Perfect Gag Gift.","bad, silly, good, stupid, easy, old, disappointed, large, excited, funny,","Things To Do While You Poo On The Loo: Activity Book With Funny Facts, Bathroom Jokes, Poop Puzzles, Sudoku & Much More. Perfect Gag Gift. bad, silly, good, stupid, easy, old, disappointed, large, excited, funny,",https://www.amazon.com/Things-While-You-Poo-Loo/dp/1699369135/ref=sr_1_18?qid=1639357829&s=books&sr=1-18,Teen & Young Adult Books,"Alex Smart, ",https://m.media-amazon.com/images/I/51cybgJKZxS._AC_UY218_.jpg
